265,杉村 明," 映画（えいが） : movie 
 漫画（まんが） : comic",sugimura_akira@example.com,0000,36,26,2,2019-08-21 14:27:51.120762
266,三橋 染五郎," 過去（かこ） : the past, bygone days 
 過程（かてい） : process [n.]",mihashi_somegorou@example.com,0000,27,13,1,2019-08-21 14:27:52.120762
267,細井 一恵," 酒造（しゅぞう） : sake brewing 
 洋酒（ようしゅ） : Western liquor",hosoi_kadue@example.com,0000,33,27,0,2019-08-21 14:27:53.120762
268,酒井 勇一," 精神（せいしん） : mind, soul, heart, spirit 
 精力（せいりょく） : energy, vigor, vitality",sakai_yuuichi@example.com,0000,29,18,0,2019-08-21 14:27:54.120762
269,平野 友以乃," 勇敢な（ゆうかんな） : brave 
 果敢な（かかんな） : bold, resolute",hirano_yuino@example.com,0000,20,36,2,2019-08-21 14:27:55.120762
270,原 麗奈," 砂漠（さばく） : desert 
 砂丘（さきゅう） : sand dune, sand hill",hara_rena@example.com,0000,35,19,2,2019-08-21 14:27:56.120762
271,狩野 功補," 小説（しょうせつ） : a novel 
 小学校（しょうがっこう） : elementary school",kano_kousuke@example.com,0000,44,46,1,2019-08-21 14:27:57.120762
272,奥村 杏," 悲鳴（ひめい） : shriek, scream 
 鳴動する（めいどうする） : rumble",okumura_ann@example.com,0000,27,2,3,2019-08-21 14:27:58.120762
273,近藤 文世," 説明する（せつめいする） : explain 
 説得する（せっとくする） : persuade",kondou_fumiyo@example.com,0000,39,3,2,2019-08-21 14:27:59.120762
274,前野 満," 壊滅する（かいめつする） : destroy, annihilate [v.t.][v.i.] 
 破壊する（はかいする） : destroy, demolish",maeno_mitsuru@example.com,0000,37,16,2,2019-08-21 14:28:00.120762
275,楠本 遥," 諸般（しょはん） : circumstances 
 一般的な（いっぱんてきな） : common, usual, average",kusumoto_haruka@example.com,0000,22,11,3,2019-08-21 14:28:01.120762
276,北山 康文," 湿度（しつど） : level of humidity 
 湿地（しっち） : swamp",kitayama_yasufumi@example.com,0000,44,6,0,2019-08-21 14:28:02.120762
277,高島 涼," 様式（ようしき） : style 
 様子（ようす） : appearance",takashima_ryou@example.com,0000,23,12,0,2019-08-21 14:28:03.120762
278,野際 明宏," 公園（こうえん） : park 
 公害（こうがい） : public nuisance, pollution",nogiwa_akihiro@example.com,0000,29,23,0,2019-08-21 14:28:04.120762
279,深沢 結衣," 薄給（はっきゅう） : small salary, low wages 
 薄利多売（はくりたばい） : small profits & quick returns",fukazawa_yui@example.com,0000,20,46,2,2019-08-21 14:28:05.120762
280,大江 メイサ," 英語（えいご） : English language 
 英国（えいこく） : England",ooe_meisa@example.com,0000,19,36,0,2019-08-21 14:28:06.120762
281,志田 ジローラモ," 全幅（ぜんぷく） : overall width, all, every 
 振幅数（しんぷくすう） : amplitude, swing of pendulum",shida_girolamo@example.com,0000,41,0,0,2019-08-21 14:28:07.120762
282,坪井 栄一," 社会（しゃかい） : society 
 社長（しゃちょう） : company president",tsuboi_eiichi@example.com,0000,37,42,0,2019-08-21 14:28:08.120762
283,江原 明宏," 新聞（しんぶん） : newspaper 
 前代未聞（ぜんだいみもん） : unheard-of",ehara_akihiro@example.com,0000,48,22,2,2019-08-21 14:28:09.120762
284,細山 慢太郎," 緊急な（きんきゅうな） : urgent, pressing 
 緊密な（きんみつな） : close",hosoyama_mantarou@example.com,0000,24,45,1,2019-08-21 14:28:10.120762
285,柏木 しぼり," 原稿（げんこう） : manuscript 
 原因（げんいん） : cause, origin",kashiwagi_shibori@example.com,0000,22,15,3,2019-08-21 14:28:11.120762
286,浅井 ヒロ," 東京（とうきょう） : Tokyo 
 東部（とうぶ） : eastern part",asai_hiro@example.com,0000,35,21,1,2019-08-21 14:28:12.120762
287,大槻 早紀," 番号（ばんごう） : number 
 信号（しんごう） : traffic lights, signal",ootsuki_saki@example.com,0000,45,26,0,2019-08-21 14:28:13.120762
288,甲斐 徹," 整数（せいすう） : integer 
 整地（せいち） : soil preparation",kai_tooru@example.com,0000,20,13,2,2019-08-21 14:28:14.120762
289,山上 耕司," 復習する（ふくしゅうする） : review [v.t.] 
 復活する（ふっかつする） : revive",yamagami_kouji@example.com,0000,37,28,1,2019-08-21 14:28:15.120762
290,有賀 聖陽," 娘（むすめ） : daughter, girl 
 娘心（むすめごころ） : girlish character",ariga_masaaki@example.com,0000,18,41,0,2019-08-21 14:28:16.120762
291,大沢 由宇," 寮（りょう） : hostel, dormitory 
 寮長（りょうちょう） : dormitory head",oosawa_yuu@example.com,0000,39,37,3,2019-08-21 14:28:17.120762
292,松井 樹里," 知識（ちしき） : knowledge 
 常識（じょうしき） : common sense",matsui_juri@example.com,0000,44,26,0,2019-08-21 14:28:18.120762
293,小田 育二," 教育する（きょういくする） : educate 
 体育（たいいく） : physical education",oda_ikuji@example.com,0000,46,14,0,2019-08-21 14:28:19.120762
294,津田 達士," 刻印（こくいん） : carved seal 
 刻一刻（こくいっこく） : moment by moment",tsuda_tatsuhito@example.com,0000,25,38,1,2019-08-21 14:28:20.120762
295,伊藤 隼士," 棒（ぼう） : pole, rod, stick 
 棒状（ぼうじょう） : cylindrical",itou_shunji@example.com,0000,37,28,1,2019-08-21 14:28:21.120762
296,中園 雅之," 畜舎（ちくしゃ） : cattle shed, barn 
 畜生（ちくしょう） : beast, brute, Damn!",nakazono_masayuki@example.com,0000,18,37,0,2019-08-21 14:28:22.120762
297,小平 敦," 純金（じゅんきん） : pure gold, solid gold 
 純益（じゅんえき） : clear profit, net income",kohira_atsushi@example.com,0000,47,28,0,2019-08-21 14:28:23.120762
298,水口 朝陽," 家族（かぞく） : family 
 家内（かない） : wife",mizuguchi_asahi@example.com,0000,18,5,2,2019-08-21 14:28:24.120762
299,坂田 夏空," 発送する（はっそうする） : ship [v.t.] 
 返送する（へんそうする） : send back",sakata_sora@example.com,0000,49,29,0,2019-08-21 14:28:25.120762
300,七瀬 莉央," 作成する（さくせいする） : produce 
 試作する（しさくする） : make a prototype",nanase_rio@example.com,0000,22,24,2,2019-08-21 14:28:26.120762
301,栗林 洋介," 疑問（ぎもん） : question, doubt [n.] 
 疑問詞（ぎもんし） : interrogative word",kuribayashi_yousuke@example.com,0000,39,23,2,2019-08-21 14:28:27.120762
302,岩田 瞬," 油脂（ゆし） : fat, fats and oils 
 石油（せきゆ） : oil, petroleum, kerosene",iwata_shun@example.com,0000,48,43,1,2019-08-21 14:28:28.120762
303,相原 三郎," 高校生（こうこうせい） : senior high school student 
 高速道路（こうそくどうろ） : highway",aihara_saburou@example.com,0000,40,8,0,2019-08-21 14:28:29.120762
304,沼田 瞬," 眼球（がんきゅう） : eyeball 
 眼科（がんか） : ophthalmology",numata_shun@example.com,0000,37,35,3,2019-08-21 14:28:30.120762
305,大貫 勝久," 羽毛（うもう） : feathers, plumage, down 
 羽化する（うかする） : emerge (insects, etc.)",oonuki_katsuhisa@example.com,0000,32,21,2,2019-08-21 14:28:31.120762
306,細山 孝太郎," 沢山（たくさん） : many, a lot, much 
 贅沢な（ぜいたくな） : luxurious",hosoyama_koutarou@example.com,0000,50,26,2,2019-08-21 14:28:32.120762
307,熊谷 なぎさ," 普通（ふつう） : ordinarily 
 普段（ふだん） : usually",kumagaya_nagisa@example.com,0000,47,23,0,2019-08-21 14:28:33.120762
308,松下 俊介," 年齢（ねんれい） : age, years 
 樹齢（じゅれい） : age of a tree",matsushita_shunsuke@example.com,0000,33,10,3,2019-08-21 14:28:34.120762
309,大内 小雁," 届く（とどく） : reach, arrive [v.i.] 
 届ける（とどける） : deliver, file notice [v.t.]",oouchi_kogan@example.com,0000,50,37,1,2019-08-21 14:28:35.120762
310,小口 友香," 貧血（ひんけつ） : anemia 
 貧困（ひんこん） : poverty",oguchi_tomoka@example.com,0000,36,33,0,2019-08-21 14:28:36.120762
311,古屋 みゆき," 豊作（ほうさく） : abundant harvest, bumper crop 
 豊漁（ほうりょう） : good catch, good haul",furuya_miyuki@example.com,0000,35,25,3,2019-08-21 14:28:37.120762
312,土橋 翔子," 避暑地（ひしょち） : summer resort 
 避雷針（ひらいしん） : lightning rod",tsuchihashi_shouko@example.com,0000,37,38,1,2019-08-21 14:28:38.120762
313,徳田 たかお," 動物園（どうぶつえん） : zoo 
 物価（ぶっか） : cost of living",tokuta_takao@example.com,0000,22,4,3,2019-08-21 14:28:39.120762
314,下山 憲史," 構造（こうぞう） : structure [n.] 
 構図（こうず） : composition (of a painting)",shimoyama_norihito@example.com,0000,42,14,0,2019-08-21 14:28:40.120762
315,貫地谷 寛," 旅行する（りょこうする） : travel 
 歩行する（ほこうする） : walk",kanjiya_hiroshi@example.com,0000,22,10,1,2019-08-21 14:28:41.120762
316,長岡 龍吉," 香水（こうすい） : perfume 
 香油（こうゆ） : balm, perfumed oil",nagaoka_ryuukichi@example.com,0000,38,27,3,2019-08-21 14:28:42.120762
317,河本 璃奈子," 体重（たいじゅう） : body weight 
 体力（たいりょく） : physical strength",koumoto_rinako@example.com,0000,29,28,1,2019-08-21 14:28:43.120762
318,平 美帆," 原型（げんけい） : prototype 
 模型（もけい） : model",taira_miho@example.com,0000,34,10,3,2019-08-21 14:28:44.120762
319,寺井 禄郎," 時間（じかん） : time 
 時代（じだい） : era",terai_rokurou@example.com,0000,22,19,1,2019-08-21 14:28:45.120762
320,香椎 倫子," 講演（こうえん） : lecture [n.] 
 講義（こうぎ） : lecture [n.]",kashii_noriko@example.com,0000,47,23,0,2019-08-21 14:28:46.120762
321,浅沼 和香," 宣教師（せんきょうし） : missionary 
 宣戦布告（せんせんふこく） : proclamation of war",asanuma_waka@example.com,0000,27,35,0,2019-08-21 14:28:47.120762
322,伊集院 はじめ," 介入する（かいにゅうする） : intervene, interfere 
 介抱する（かいほうする） : nurse, look after",ijuuin_hajime@example.com,0000,47,40,2,2019-08-21 14:28:48.120762
323,畑中 勇介," 募集する（ぼしゅうする） : recruit, collect 
 集中する（しゅうちゅうする） : concentrate",hatanaka_yuusuke@example.com,0000,34,19,0,2019-08-21 14:28:49.120762
324,大沼 洋介," 変化する（へんかする） : change 
 変動する（へんどうする） : fluctuate",oonuma_yousuke@example.com,0000,43,23,3,2019-08-21 14:28:50.120762
325,及川 結衣," 屈辱（くつじょく） : disgrace, humiliation 
 恥辱（ちじょく） : disgrace, shame, insult",oikawa_yui@example.com,0000,29,31,2,2019-08-21 14:28:51.120762
326,清水 秀樹," 父兄（ふけい） : guardians 
 兄弟（きょうだい） : siblings",shimizu_hideki@example.com,0000,44,26,0,2019-08-21 14:28:52.120762
327,黒田 恵望子," 健康（けんこう） : health 
 小康（しょうこう） : lull [n.]",kurota_emiko@example.com,0000,35,36,2,2019-08-21 14:28:53.120762
328,池田 仁," 中国（ちゅうごく） : China 
 中年（ちゅうねん） : middle-age",ikeda_jin@example.com,0000,31,43,1,2019-08-21 14:28:54.120762
329,有賀 雅彦," 増加する（ぞうかする） : increase in number [v.i.] 
 増大する（ぞうだいする） : increase in size [v.i.]",ariga_masahiko@example.com,0000,24,33,3,2019-08-21 14:28:55.120762
330,進藤 英嗣," 量（りょう） : quantity, amount 
 数量（すうりょう） : number, quantity",shinndou_hidetsugu@example.com,0000,44,36,3,2019-08-21 14:28:56.120762
331,立花 正義," 抱負（ほうふ） : aspiration, ambition 
 抱腹絶倒（ほうふくぜっとう） : side-splittingly funny",tachibana_masayoshi@example.com,0000,44,42,0,2019-08-21 14:28:57.120762
332,長島 花," 旗手（きしゅ） : standard-bearer 
 反旗（はんき） : banner of revolt",nagashima_hana@example.com,0000,25,2,0,2019-08-21 14:28:58.120762
333,小寺 小百合," 直接（ちょくせつ） : direct 
 直後（ちょくご） : immediately following",kodera_sayuri@example.com,0000,45,37,2,2019-08-21 14:28:59.120762
334,徳重 恵梨香," 和食（わしょく） : Japanese-style meal 
 和歌（わか） : 31 syllable poem",tokushige_erika@example.com,0000,31,24,2,2019-08-21 14:29:00.120762
335,一木 薫," 健康（けんこう） : health 
 健康保険（けんこうほけん） : health insurance",ichiki_kaoru@example.com,0000,45,40,0,2019-08-21 14:29:01.120762
336,田中 茜," 夢中で（むちゅうで） : be absorbed, be engrossed 
 夢想家（むそうか） : dreamer",tanaka_akane@example.com,0000,30,16,2,2019-08-21 14:29:02.120762
337,小栗 一," 美（び） : beauty 
 美学（びがく） : aesthetics",oguri_hajime@example.com,0000,38,46,1,2019-08-21 14:29:03.120762
338,塚田 麻由子," 風習（ふうしゅう） : custom 
 風景（ふうけい） : scenery",tsukada_mayuko@example.com,0000,41,23,0,2019-08-21 14:29:04.120762
339,篠田 隼士," 残暑（ざんしょ） : lingering summer heat 
 猛暑（もうしょ） : fierce heat (weather)",shinoda_shunji@example.com,0000,39,8,0,2019-08-21 14:29:05.120762
340,西川 寿々花," 昨夜（さくや） : last night 
 昨晩（さくばん） : last night",nishikawa_suzuka@example.com,0000,32,32,3,2019-08-21 14:29:06.120762
341,茂木 由宇," 冗談（じょうだん） : joke 
 冗長な（じょうちょうな） : tedious, verbose, redundancy",mogi_yuu@example.com,0000,42,26,3,2019-08-21 14:29:07.120762
342,秋元 美月," 朝食（ちょうしょく） : breakfast 
 朝刊（ちょうかん） : morning newspaper",akimoto_miduki@example.com,0000,20,40,3,2019-08-21 14:29:08.120762
343,平良 裕次郎," 航海（こうかい） : voyage, cruise, navigation 
 航路（こうろ） : course, route, run",hirara_yuujirou@example.com,0000,18,0,3,2019-08-21 14:29:09.120762
344,奥野 貴美子," 五月（ごがつ） : May 
 五時間（ごじかん） : 5 hours",okuno_kimiko@example.com,0000,19,29,1,2019-08-21 14:29:10.120762
345,庄司 浩太郎," 郵便（ゆうびん） : mail, postal service 
 郵便物（ゆうびんぶつ） : postal items",shouji_koutarou@example.com,0000,41,28,0,2019-08-21 14:29:11.120762
346,深田 徹," 参加する（さんかする） : participate 
 参戦する（さんせんする） : participate in a war",fukada_tooru@example.com,0000,23,42,1,2019-08-21 14:29:12.120762
347,小野田 小百合," 規則（きそく） : regulation 
 規模（きぼ） : scale",onoda_sayuri@example.com,0000,31,6,2,2019-08-21 14:29:13.120762
348,本上 充則," 額（がく） : picture, amount, sum 
 額面（がくめん） : face value",honjo_mitsunori@example.com,0000,18,9,3,2019-08-21 14:29:14.120762
349,関根 美幸," 国籍（こくせき） : nationality 
 戸籍（こせき） : census, family register",sekine_miyuki@example.com,0000,24,11,2,2019-08-21 14:29:15.120762
350,白石 莉沙," 時代（じだい） : era 
 現代（げんだい） : modern times",shiraishi_risa@example.com,0000,23,5,0,2019-08-21 14:29:16.120762
351,江口 浩太郎," 究極（きゅうきょく） : ultimate 
 研究する（けんきゅうする） : research [v.t.]",eguchi_koutarou@example.com,0000,21,19,0,2019-08-21 14:29:17.120762
352,和泉 花緑," 疲労する（ひろうする） : be exhausted 
 疲れる（つかれる） : get tired",waizumi_karoku@example.com,0000,44,43,1,2019-08-21 14:29:18.120762
353,森山 あさみ," 街灯（がいとう） : street light 
 街路樹（がいろじゅ） : roadside trees",moriyama_asami@example.com,0000,30,30,0,2019-08-21 14:29:19.120762
354,岡 麻緒," 卵巣（らんそう） : ovary 
 病巣（びょうそう） : focus (of a disease)",oka_mao@example.com,0000,34,24,3,2019-08-21 14:29:20.120762
355,志田 涼," 水曜日（すいようび） : Wednesday 
 水道（すいどう） : water supply",shida_ryou@example.com,0000,20,41,0,2019-08-21 14:29:21.120762
356,堤 長利," 雑誌（ざっし） : journal, magazine 
 日誌（にっし） : diary",tsutsumi_nagatoshi@example.com,0000,49,22,3,2019-08-21 14:29:22.120762
357,鳥居 真奈美," 白紙（はくし） : white paper 
 用紙（ようし） : blank form",torii_manami@example.com,0000,26,1,0,2019-08-21 14:29:23.120762
358,松下 ヒロ," 駐車場（ちゅうしゃじょう） : parking lot, parking place 
 駐輪場（ちゅうりんじょう） : parking area for bicycles",matsushita_hiro@example.com,0000,35,9,0,2019-08-21 14:29:24.120762
359,西野 愛菜," 試供品（しきょうひん） : sample 
 提供する（ていきょうする） : offer",nishino_aina@example.com,0000,50,43,0,2019-08-21 14:29:25.120762
360,阿井 玲那," 紹介状（しょうかいじょう） : letter of introduction 
 自己紹介（じこしょうかい） : self-introduction",ai_rena@example.com,0000,36,19,2,2019-08-21 14:29:26.120762
361,北沢 まさし," 郷里（きょうり） : birth-place, home town 
 郷土（きょうど） : native place, birth-place",kitazawa_masashi@example.com,0000,31,28,2,2019-08-21 14:29:27.120762
362,多田 未華子," 拝借する（はいしゃくする） : borrow [hum.] 
 借金（しゃっきん） : debt",tada_mikako@example.com,0000,44,22,3,2019-08-21 14:29:28.120762
363,樋口 七世," 故郷（こきょう） : home town 
 故国（ここく） : one's native land",higuchi_nanase@example.com,0000,26,7,2,2019-08-21 14:29:29.120762
364,園田 瞳," 文句（もんく） : phrase, complaint 
 慣用句（かんようく） : idiomatic phrase",sonoda_hitomi@example.com,0000,48,32,0,2019-08-21 14:29:30.120762
365,成海 進," 工事（こうじ） : construction work 
 工場（こうじょう） : factory",narumi_susumu@example.com,0000,18,9,2,2019-08-21 14:29:31.120762
366,関谷 翔," 帽子（ぼうし） : hat, cap 
 電子レンジ（でんしレンジ） : microwave oven",sekiya_shou@example.com,0000,34,20,2,2019-08-21 14:29:32.120762
367,松澤 はじめ," 辛苦（しんく） : hardship, toil, trouble 
 辛酸（しんさん） : hardships, privation",matsuzawa_hajime@example.com,0000,25,14,2,2019-08-21 14:29:33.120762
368,金井 あおい," 紅白（こうはく） : red and white, auspicious colors 
 紅梅（こうばい） : red-blossomed plum tree",kanai_aoi@example.com,0000,19,21,1,2019-08-21 14:29:34.120762
369,彼方 慶二," 寄付する（きふする） : donate 
 寄生する（きせいする） : become parasitic",kanata_keiji@example.com,0000,26,38,2,2019-08-21 14:29:35.120762
370,篠田 薫," 汚水（おすい） : filthy water, sewage 
 汚物（おぶつ） : filth, muck, dirt",shinoda_kaoru@example.com,0000,42,14,2,2019-08-21 14:29:36.120762
371,石本 勤," 乱闘（らんとう） : fight, scuffle 
 乱開発（らんかいはつ） : environmentally damaging development",ishimoto_tsutomu@example.com,0000,18,17,3,2019-08-21 14:29:37.120762
372,吉岡 メイサ," 政府（せいふ） : government 
 政治（せいじ） : politics",yoshioka_meisa@example.com,0000,24,23,3,2019-08-21 14:29:38.120762
373,庄司 寿々花," 調子（ちょうし） : tone, mood, condition 
 体調（たいちょう） : physical condition",shouji_suzuka@example.com,0000,37,19,3,2019-08-21 14:29:39.120762
374,荻野 翔子," 産業（さんぎょう） : industry 
 産地（さんち） : area",ogino_shouko@example.com,0000,18,3,3,2019-08-21 14:29:40.120762
375,吉本 華子," 登校する（とうこうする） : attend school [v.i.] 
 登場する（とうじょうする） : enter, appear [v.i.]",yoshimoto_hanako@example.com,0000,40,45,2,2019-08-21 14:29:41.120762
376,菊地 優," 前提（ぜんてい） : premise 
 提案する（ていあんする） : propose",kikuchi_yuu@example.com,0000,21,6,2,2019-08-21 14:29:42.120762
377,松本 ひとみ," 男子学生（だんしがくせい） : male student 
 男性（だんせい） : male",matsumoto_hitomi@example.com,0000,44,20,1,2019-08-21 14:29:43.120762
378,神野 花," 質問する（しつもんする） : inquire 
 本質（ほんしつ） : essence",kamino_hana@example.com,0000,29,37,1,2019-08-21 14:29:44.120762
379,坂田 真一," 加減（かげん） : moderation 
 減少する（げんしょうする） : decrease, be reduced, lessen",sakata_shinichi@example.com,0000,30,11,3,2019-08-21 14:29:45.120762
380,中川 俊二," 誰何（すいか） : asking a person's identity 
 誰（だれ） : who",nakagawa_shunji@example.com,0000,38,18,1,2019-08-21 14:29:46.120762
381,黒崎 和香," 交通（こうつう） : traffic 
 交番（こうばん） : police box",kurosaki_waka@example.com,0000,37,44,2,2019-08-21 14:29:47.120762
382,阿久津 仁晶," 再度（さいど） : again 
 再開する（さいかいする） : reopen",akutsu_hiroaki@example.com,0000,25,11,1,2019-08-21 14:29:48.120762
383,飛田 光洋," 耕作（こうさく） : farming 
 耕地（こうち） : arable land",hida_mitsuhiro@example.com,0000,29,31,3,2019-08-21 14:29:49.120762
384,玉置 由美子," 解答する（かいとうする） : solve, figure out 
 回答する（かいとうする） : reply [v.i.]",tamaki_yumiko@example.com,0000,36,36,0,2019-08-21 14:29:50.120762
385,永山 倫子," 草原（そうげん） : grass-covered plain, grasslands 
 草食（そうしょく） : herbivorous",nagayama_noriko@example.com,0000,48,9,0,2019-08-21 14:29:51.120762
386,中野 たかお," 玉座（ぎょくざ） : throne 
 玉石混淆（ぎょくせきこんこう） : mixture of wheat and chaff",nakano_takao@example.com,0000,34,45,0,2019-08-21 14:29:52.120762
387,渋谷 誠一," 全然（ぜんぜん） : not at all 
 全部（ぜんぶ） : all",shibuya_seiichi@example.com,0000,24,34,0,2019-08-21 14:29:53.120762
388,岩佐 六郎," 価値（かち） : value 
 数値（すうち） : numerical value",iwasa_rokurou@example.com,0000,20,1,1,2019-08-21 14:29:54.120762
389,三輪 ヒロ," 臓器（ぞうき） : viscera, internal organs 
 臓物（ぞうもつ） : entrails, giblets",miwa_hiro@example.com,0000,40,37,0,2019-08-21 14:29:55.120762
390,照井 理紗," 甘味料（かんみりょう） : sweeteners, sweetening materials, 
 甘美な（かんびな） : sweet",terui_risa@example.com,0000,38,21,1,2019-08-21 14:29:56.120762
391,藤 遥," 難問（なんもん） : difficult question 
 難民（なんみん） : refugees",fuji_haruka@example.com,0000,38,22,3,2019-08-21 14:29:57.120762
392,笹川 璃奈子," 宗教（しゅうきょう） : religion 
 宗派（しゅうは） : sect, denomination",sasagawa_rinako@example.com,0000,22,33,3,2019-08-21 14:29:58.120762
393,ト字 美帆," 墓穴（ぼけつ） : grave [n.] 
 穴（あな） : hole",toji_miho@example.com,0000,35,29,0,2019-08-21 14:29:59.120762
394,飯野 光博," 雑誌（ざっし） : journal, magazine 
 雑用（ざつよう） : errands",iino_mitsuhiro@example.com,0000,34,14,0,2019-08-21 14:30:00.120762
395,板倉 雅之," 丁（ちょう） : counter for guns and tofu 
 丁度（ちょうど） : just, right, exactly",itakura_masayuki@example.com,0000,19,22,1,2019-08-21 14:30:01.120762
396,宮坂 愛梨," 流行する（りゅうこうする） : be fashionable, widespread 
 合流する（ごうりゅうする） : merge",miyasaka_airi@example.com,0000,26,7,3,2019-08-21 14:30:02.120762
397,丸田 圭," 赤外線（せきがいせん） : infrared rays 
 赤十字（せきじゅうじ） : Red Cross",maruta_kei@example.com,0000,28,24,3,2019-08-21 14:30:03.120762
398,小泉 鉄洋," 握手する（あくしゅする） : shake hands 
 選手（せんしゅ） : player (in game)",koizumi_tetsuhiro@example.com,0000,50,31,3,2019-08-21 14:30:04.120762
399,小西 礼子," 比較的な（ひかくてきな） : comparatively, relatively 
 比率（ひりつ） : ratio, proportion",konishi_reiko@example.com,0000,49,4,0,2019-08-21 14:30:05.120762
400,大路 奈々," 地下鉄（ちかてつ） : subway 
 上下する（じょうげする） : go up and down",ooji_nana@example.com,0000,18,28,3,2019-08-21 14:30:06.120762
401,若槻 勇," 光線（こうせん） : light ray 
 光景（こうけい） : scene, spectacle",wakatsuki_yuu@example.com,0000,31,41,3,2019-08-21 14:30:07.120762
402,大谷 薫," 認識する（にんしきする） : recognize, become aware of 
 認知する（にんちする） : acknowledge, recognize",ootani_kaoru@example.com,0000,45,10,1,2019-08-21 14:30:08.120762
403,西原 恵梨香," 魚類（ぎょるい） : fish (as class of animal) 
 魚介類（ぎょかいるい） : marine products, seafood",nishihara_erika@example.com,0000,21,24,2,2019-08-21 14:30:09.120762
404,岸部 莉央," 建築（けんちく） : construction, architecture 
 建築家（けんちくか） : architect",kishibe_rio@example.com,0000,44,6,3,2019-08-21 14:30:10.120762
405,大坪 さとみ," 勧告する（かんこくする） : advise 
 勧誘する（かんゆうする） : solicit, recruit",ootsubo_satomi@example.com,0000,22,8,1,2019-08-21 14:30:11.120762
406,おかやま くるみ," 乾燥機（かんそうき） : dryer, drying machine 
 焦燥感（しょうそうかん） : impatience, uneasiness",okayama_kurumi@example.com,0000,44,16,0,2019-08-21 14:30:12.120762
407,須賀 竜也," 洗顔する（せんがんする） : wash one's face 
 童顔（どうがん） : baby-faced",suga_tatsuya@example.com,0000,25,46,2,2019-08-21 14:30:13.120762
408,藤崎 さやか," 欠員（けついん） : vacancy, vacant position 
 欠点（けってん） : faults, defect, weakness",fujisaki_sayaka@example.com,0000,43,33,2,2019-08-21 14:30:14.120762
409,山岡 美菜," 皆目（かいもく） : entirely, completely 
 皆無（かいむ） : nothing, none",yamaoka_mina@example.com,0000,45,13,3,2019-08-21 14:30:15.120762
410,星 美幸," 到達する（とうたつする） : reach, arrive 
 発達する（はったつする） : develop",hoshi_miyuki@example.com,0000,21,18,0,2019-08-21 14:30:16.120762
411,沢尻 由宇," 一日（いちにち） : 1 day 
 日数（にっすう） : a number of days",sawajiri_yuu@example.com,0000,43,35,1,2019-08-21 14:30:17.120762
412,樋口 サンタマリア," 宙返り（ちゅうがえり） : somersault, loop 
 宙づり（ちゅうづり） : hanging, suspended [n.]",higuchi_stmaria@example.com,0000,31,0,0,2019-08-21 14:30:18.120762
413,内村 勇太," 空間（くうかん） : space 
 空港（くうこう） : airport",uchimura_yuuta@example.com,0000,20,26,0,2019-08-21 14:30:19.120762
414,芦屋 薫," 形容詞（けいようし） : adjective 
 美容院（びよういん） : beauty salon",ashiya_kaoru@example.com,0000,47,38,1,2019-08-21 14:30:20.120762
415,山口 賢二," 職（しょく） : job 
 職業（しょくぎょう） : occupation",yamaguchi_kenji@example.com,0000,43,30,3,2019-08-21 14:30:21.120762
416,木本 めぐみ," 派閥（はばつ） : political faction 
 派出所（はしゅつしょ） : local police station",kimoto_megumi@example.com,0000,18,33,1,2019-08-21 14:30:22.120762
417,藤川 惇," 吹奏楽（すいそうがく） : music for wind instruments 
 吹く（ふく） : blow, emit, spout",fujikawa_jun@example.com,0000,50,11,3,2019-08-21 14:30:23.120762
418,林 ひかり," 兵士（へいし） : soldier 
 兵隊（へいたい） : soldier, sailor",hayashi_hikari@example.com,0000,23,39,1,2019-08-21 14:30:24.120762
419,荻野 花緑," 地方色（ちほうしょく） : local color 
 景色（けしき） : scenery, landscape",ogino_karoku@example.com,0000,43,21,3,2019-08-21 14:30:25.120762
420,服部 進," 根拠（こんきょ） : basis 
 根性（こんじょう） : will-power, guts",hattori_susumu@example.com,0000,48,20,2,2019-08-21 14:30:26.120762
421,松島 竜也," 副詞（ふくし） : adverb 
 副賞（ふくしょう） : bonus prize",matsushima_tatsuya@example.com,0000,36,9,2,2019-08-21 14:30:27.120762
422,小日向 法嗣," 血液（けつえき） : blood 
 血管（けっかん） : blood vessel",kohinata_houshi@example.com,0000,45,13,0,2019-08-21 14:30:28.120762
423,原口 博明," 潔癖な（けっぺきな） : fastidious 
 潔白な（けっぱくな） : innocent, upright",haraguchi_hiroaki@example.com,0000,30,1,1,2019-08-21 14:30:29.120762
424,木本 宏行," 姉妹（しまい） : sisters 
 姉（あね） : one's own older sister",kimoto_hiroyuki@example.com,0000,47,14,3,2019-08-21 14:30:30.120762
425,小原 彩華," 目録（もくろく） : catalogue, catalog 
 付録（ふろく） : appendix, supplement",ohara_ayaka@example.com,0000,23,28,1,2019-08-21 14:30:31.120762
426,町田 光," 門（もん） : gate 
 正門（せいもん） : main gate",machida_hikaru@example.com,0000,18,28,1,2019-08-21 14:30:32.120762
427,田口 大," 意味（いみ） : meaning 
 興味（きょうみ） : interest (in something)",taguchi_masaru@example.com,0000,35,17,1,2019-08-21 14:30:33.120762
428,野際 洋介," 保護する（ほごする） : protect 
 弁護する（べんごする） : defend",nogiwa_yousuke@example.com,0000,38,16,2,2019-08-21 14:30:34.120762
429,三輪 菊生," 劇（げき） : drama, play 
 劇場（げきじょう） : theatre, playhouse",miwa_kikuo@example.com,0000,50,31,3,2019-08-21 14:30:35.120762
